Delivery Platform,Restaurant Name,Rating,Rating Count,Restaurant Tag,Price Tag,Category Name,Menu Item Name,Menu Item Description,Menu Item Price
UberEats,Salem's Market,4.8,11,Mediterranean,,Deli Meats,Beef & Lamb Breakfast Sausage,,$19.59
UberEats,Salem's Market,4.8,11,Mediterranean,,Deli Meats,Beef Salami 10oz,,$6.89
UberEats,Salem's Market,4.8,11,Mediterranean,,Deli Meats,Beef Knockwurst 12oz (Spicy Hot),,$6.89
UberEats,Salem's Market,4.8,11,Mediterranean,,Deli Meats,Turkey Sausage 16oz (Spicy Hot),,$5.79
UberEats,Salem's Market,4.8,11,Mediterranean,,Deli Meats,Beef Kielbasa with Jalapenos,,$6.89
UberEats,Salem's Market,4.8,11,Mediterranean,,Turners Drinks,Orange Flavored Drink (Qt),,$1.79
UberEats,Salem's Market,4.8,11,Mediterranean,,Turners Drinks,Lemon Flavored Ice Tea (Pt),,$1.49
UberEats,Salem's Market,4.8,11,Mediterranean,,Turners Drinks,Diet Lemon Flavored Ice Tea (Qt),,$1.79
UberEats,Salem's Market,4.8,11,Mediterranean,,Turners Drinks,Lemonade (1.89 L),,$2.29
UberEats,Salem's Market,4.8,11,Mediterranean,,Turners Drinks,Lemonade (Pt),,$1.49
UberEats,Salem's Market,4.8,11,Mediterranean,,Turners Drinks,Lemonade (Qt),,$1.79
UberEats,Salem's Market,4.8,11,Mediterranean,,Turners Drinks,Fruit Punch (Qt),,$1.79
UberEats,Salem's Market,4.8,11,Mediterranean,,Turners Drinks,Southern Style Sweet Tea (1.89 L),,$2.29
UberEats,Salem's Market,4.8,11,Mediterranean,,Turners Drinks,Premium Iced Tea (Qt),,$1.79
UberEats,Salem's Market,4.8,11,Mediterranean,,Turners Drinks,Premium Ice Tea (Pt),,$1.49
UberEats,Salem's Market,4.8,11,Mediterranean,,Turners Drinks,Premium Iced Tea (1.89 L),,$2.29
UberEats,Salem's Market,4.8,11,Mediterranean,,Turners Drinks,Chocolate Whole Milk (Pt),,$1.59
UberEats,Salem's Market,4.8,11,Mediterranean,,Turners Drinks,Lemon Flavored Ice Tea (Qt),,$1.79
UberEats,Salem's Market,4.8,11,Mediterranean,,Milk,Whole Milk (Half Gallon),,$3.49
UberEats,Salem's Market,4.8,11,Mediterranean,,Milk,Heavy Whipping Cream (Qt),,$6.19
UberEats,Salem's Market,4.8,11,Mediterranean,,Milk,Half & Half (Qt),,$4.59
UberEats,Salem's Market,4.8,11,Mediterranean,,Milk,2% Reduced Fat Milk (Half Gallon),,$3.49
UberEats,Salem's Market,4.8,11,Mediterranean,,Milk,2% Reduced Fat Milk (Gallon),,$5.59
UberEats,Salem's Market,4.8,11,Mediterranean,,Milk,Buttermilk (Qt),,$2.39
UberEats,Salem's Market,4.8,11,Mediterranean,,Milk,Nido Dry Whole Milk (14.01oz),,$8.09
UberEats,Salem's Market,4.8,11,Mediterranean,,Pasta Sauce,Pomodoro Fresco Spicy Arrabbiata,,$6.89
UberEats,Salem's Market,4.8,11,Mediterranean,,Pasta Sauce,Pamodoro Fresco Marinara,,$6.89
UberEats,Salem's Market,4.8,11,Mediterranean,,Pasta Sauce,Pamodoro Roasted Garlic,,$6.89
UberEats,Salem's Market,4.8,11,Mediterranean,,Pasta Sauce,Pamodoro Four Cheese,,$6.89
UberEats,Salem's Market,4.8,11,Mediterranean,,Pasta Sauce,Traditional,,$4.29
UberEats,Salem's Market,4.8,11,Mediterranean,,Pasta Sauce,Tomato Basil,,$4.29
UberEats,Salem's Market,4.8,11,Mediterranean,,Pasta Sauce,Eggplant Caponata,,$4.59
UberEats,Salem's Market,4.8,11,Mediterranean,,Pasta Sauce,Roasted Garlic,,$6.89
UberEats,Salem's Market,4.8,11,Mediterranean,,Beans,Large Broad Beans,,$2.09
UberEats,Salem's Market,4.8,11,Mediterranean,,Beans,Fava Beans Khaligia Recipe,,$2.09
UberEats,Salem's Market,4.8,11,Mediterranean,,Beans,Fava Beans & Chick Peas,,$2.09
UberEats,Salem's Market,4.8,11,Mediterranean,,Beans,Peeled Fava Beans with Chili,,$2.09
UberEats,Salem's Market,4.8,11,Mediterranean,,Hot Sauce & Tomatoes Paste,Sera Mild Pepper Paste,,$5.79
UberEats,Salem's Market,4.8,11,Mediterranean,,Hot Sauce & Tomatoes Paste,Hot Pepper Paste,,$5.79
UberEats,Salem's Market,4.8,11,Mediterranean,,Hot Sauce & Tomatoes Paste,Tomatoes Paste,,$5.79
UberEats,Salem's Market,4.8,11,Mediterranean,,Hot Sauce & Tomatoes Paste,Harrissa Du Cap Bon Tunisie (135g),,$2.09
UberEats,Salem's Market,4.8,11,Mediterranean,,Hot Sauce & Tomatoes Paste,Harrissa Du Cap Bon Tunisie (380g),,$3.79
UberEats,Salem's Market,4.8,11,Mediterranean,,Pizza,Pizza Sauce Pizzeria Style,,$4.19
UberEats,Salem's Market,4.8,11,Mediterranean,,Pizza,Pizza Sauce Margherita Style,,$4.59
UberEats,Salem's Market,4.8,11,Mediterranean,,Pizza,Italian Pizza Dough Kit,,$4.59
UberEats,Salem's Market,4.8,11,Mediterranean,,Honey,Flower Honey (17.5 oz),,$6.89
UberEats,Salem's Market,4.8,11,Mediterranean,,Honey,Flower Honey (35oz) 1 KG,,$11.49
UberEats,Salem's Market,4.8,11,Mediterranean,,Honey,Local Honey (16oz),,$10.99
UberEats,Salem's Market,4.8,11,Mediterranean,,Honey,Local Honey (32oz),,$19.99
UberEats,Salem's Market,4.8,11,Mediterranean,,Honey,Ziyad Honey Comb,,$11.49
UberEats,Salem's Market,4.8,11,Mediterranean,,Tea,Ahmad Tea Earl Grey Tea (100 bags),,$8.09
UberEats,Salem's Market,4.8,11,Mediterranean,,Tea,Ahmad Tea English Tea No .1 (100 Bags),,$8.09
UberEats,Salem's Market,4.8,11,Mediterranean,,Tea,Ahmad Tea Cardamom Tea (16oz),,$8.09
UberEats,Salem's Market,4.8,11,Mediterranean,,Tea,Ahmad Tea Jasmin Black Tea,,$9.79
UberEats,Salem's Market,4.8,11,Mediterranean,,Tea,Ahmad Tea The Cardamome,,$12.69
UberEats,Salem's Market,4.8,11,Mediterranean,,Tea,Ahmad Tea Aromatic Earl Grey,,$12.69
UberEats,Salem's Market,4.8,11,Mediterranean,,Tea,Ahmad Tea Special Blend,,$10.69
UberEats,Salem's Market,4.8,11,Mediterranean,,Tea,Ahmad Tea Gunpowder Supreme,,$9.79
UberEats,Salem's Market,4.8,11,Mediterranean,,Tea,Ahmad Tea Ceylon Tea,,$9.19
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Ras El Hanout Moroccan Blend (8.5oz),,$7.49
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Applewood Smoked Steak Rub,,$7.46
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Berbere Ethiopian Blend,,$9.19
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Buffalo Wings Dust,,$8.09
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Coffee Steak Rub,,$8.09
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Maple Bourbon,,$9.79
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Oxtail Seasoning,,$8.09
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Quebec Chicken Seasoning,,$8.09
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Ras El Hanout,,$7.49
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Shawarma Seasoning,,$8.09
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Tandoori Masala Seasoning,,$9.19
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Za'atar Lebanese Seasoning,,$8.69
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Adobe Seasoning,,$12.69
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Allspice,,$13.79
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Ancho Chile Powder,,$17.29
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Anise Seed Whole,,$11.49
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Star Anise Whole,,$21.89
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Annatto Seed Whole,,$8.09
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Arrowroot Powder,,$6.89
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Red Chili Pepper Ground (Super Hot),,$9.19
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Chili Powder Dark & Mild,,$9.79
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Chinese Five Spice,,$11.49
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Cliantro,,$8.09
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Caribbean Jerk Seasoning,,$10.39
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Cayenne Pepper Ground (16oz),,$8.09
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Celery Seed Ground (16oz),,$11.49
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Bay Leaves Ground (14oz),,$8.99
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Blackened Fish Seasoning (16oz),,$10.39
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Cajun Seasoning (18oz),,$14.99
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Caraway Seed Whole (16oz),,$9.19
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Barbecue Seasoning (18oz),,$8.09
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Basil Ground (12oz),,$9.19
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Bay Leaves Ground (14oz),,$8.99
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Cinnamon Ground,,$14.99
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Cinnamon Sticks,,$13.79
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Cloves Whole,,$17.29
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Cloves Ground (16oz),,$28.79
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Coriander Whole (11oz),,$8.09
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Cumin Seed Whole,,$10.39
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Dill Seed (15oz),,$13.79
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Dill (5oz),,$9.79
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Everything Bagel Seasoning,,$11.49
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Fajita Seasoning,,$11.49
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Fennel Seed Ground,,$7.49
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Fennel Seed Whole (14oz),,$6.89
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Garlic Granulated (22oz),,$11.48
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Garlic Powder (23oz),,$13.79
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Garlic Salt (40oz),,$8.09
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Mustard Ground (16oz),,$12.69
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Nutmeg Ground (16oz),,$19.59
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Onion Granulated (18oz),,$13.29
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Onion Powder (20oz),,$11.49
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Onion Minced (16oz),,$13.79
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Meat Tenderizer (32oz),,$8.09
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Mint Leaves (4oz),,$6.89
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,MSG (27oz),,$21.89
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Gumbo File Sassafras,,$6.89
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Herbs De Provence (6oz),,$8.09
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Italian Seasoning (6.25),,$6.89
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Jamaican Jerk Seasoning (22oz),,$16.08
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Oregano Whole Mediterranean (4.3oz),,$8.09
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Original Seasoning Salt-Free (16oz),,$13.29
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Paprika Hungarian (16oz),,$13.79
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Parsley Flakes Whole (2oz),,$6.89
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Black Pepper Chef's Grind (18oz),,$11.49
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Black Pepperscorn Thellicherry (20oz),,$16.09
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,White Pepper (18oz),,$17.29
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Picking Spice (12oz),,$8.09
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Poppy Seed Whole (20oz),,$8.69
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Poultry Seasoning (12oz),,$8.09
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Crushed Red Pepper Mild (13oz),,$8.09
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Rosemary Leaves (6oz),,$6.89
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Tarragon Leaves Whole (3.5oz),,$8.09
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Thyme Ground (11oz),,$12.69
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Turmeric Ground (16oz),,$10.33
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Seasoning Salt (30oz),,$8.09
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Black Sesame Seeds (16oz),,$12.69
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,White Sesame Seeds (16oz),,$9.19
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Southern Bay Seafood Seasoning (26oz),,$10.99
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Himalayan Pink Salt Coarse (32oz),,$8.09
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Sea Salt Coarse (43oz),,$10.39
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Rotisserie Chicken Seasoning (23oz),,$8.61
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Sage Ground (11oz),,$9.19
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Sage Rubbed (6oz),,$9.18
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Celery Seed Whole (16oz),,$10.39
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Basil Whole (5oz),,$8.69
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Basil Whole,,$8.69
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Coriander Ground (14oz),,$8.09
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Cumin Seed Ground (16oz),,$10.39
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Ginger Powder,,$11.49
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Lemon Pepper (26oz),,$9.19
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Smoked Paprika (16oz),,$13.79
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Black Pepper Butcher's Grind (16oz),,$13.79
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Rosemary Ground (10oz),,$8.69
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Sumac Ground (18oz),,$11.49
UberEats,Salem's Market,4.8,11,Mediterranean,,Seasoning & Spices,Sea Salt Fine (24oz),,$8.09
UberEats,Uptown Kitchen,4.6,42,Burgers,$,Popular Items,Pepperoni Roll,"Eight individually rolled. Pepperoni, provolone, and mozzarella.",$14.09
UberEats,Uptown Kitchen,4.6,42,Burgers,$,Popular Items,Buffalo Chicken Pizza,"Grilled chicken, mozzarella, provolone, cheddar cheese, our special buffalo sauce, and buffalo fries on top of pizza.",$14.09
UberEats,Uptown Kitchen,4.6,42,Burgers,$,Popular Items,Spinach and Feta Roll,"Eight individually rolled. Spinach, feta, provolone, and mozzarella.",$14.09
UberEats,Uptown Kitchen,4.6,42,Burgers,$,Popular Items,Chicken Tender Basket,3 pieces of Chicken tenders and French fries.,$14.09
UberEats,Uptown Kitchen,4.6,42,Burgers,$,Popular Items,Triple Pepperoni Pizza,"Triple of the pepperoni, extra cheese, and red sauce.",$14.09
UberEats,Uptown Kitchen,4.6,42,Burgers,$,Wings,Fresh Wing Dings,,$10.59
UberEats,Uptown Kitchen,4.6,42,Burgers,$,Wings,Breaded Wings,,$10.59
UberEats,Uptown Kitchen,4.6,42,Burgers,$,Wings,Boneless Wings,,$10.59
UberEats,Uptown Kitchen,4.6,42,Burgers,$,Wings,Whole Wings,"Delicious Whole Wings, add lemon pepper on it and sauce on the side",$14.09
UberEats,Uptown Kitchen,4.6,42,Burgers,$,Salad,Mediterranean Salad,"Roasted red pepper, artichoke hearts, kalamata olives, pepperoncini, and feta cheese. Salad includes iceberg lettuce, tomatoes, onions, green pepper, and cucumber.",$16.49
UberEats,Uptown Kitchen,4.6,42,Burgers,$,Salad,Small Garden Salad,"Includes, onions, green pepper, tomato, and cucumber with iceberg lettuce.",$6.99
UberEats,Uptown Kitchen,4.6,42,Burgers,$,Salad,Large Garden Salad,"Includes, onions, green pepper, tomato, and cucumber with iceberg lettuce.",$10.49
UberEats,Uptown Kitchen,4.6,42,Burgers,$,Salad,Chicken Salad,"Grilled Chicken, fries, and cheese. Salad includes iceberg lettuce, tomatoes, onions, green pepper, and cucumber.",$17.69
UberEats,Uptown Kitchen,4.6,42,Burgers,$,Salad,Steak Salad,"Steak, fries, mushrooms, and cheese. Salad includes iceberg lettuce, tomatoes, onions, green pepper, and cucumber.",$17.69
UberEats,Uptown Kitchen,4.6,42,Burgers,$,Salad,Buffalo Chicken Salad,"Buffalo chicken, fries, and cheese. Salad includes iceberg lettuce, tomatoes, onions, green pepper, and cucumber.",$17.69
UberEats,Uptown Kitchen,4.6,42,Burgers,$,Salad,Chef Salad,"Turkey, ham, and cheese. Salad includes iceberg lettuce, tomatoes, onions, green pepper, and cucumber.",$16.49
UberEats,Uptown Kitchen,4.6,42,Burgers,$,Salad,Gyro Salad,"Gyro meat, pita bread, kalamata olives, pepperoncini, feta cheese, and gyro sauce on the side. Salad includes iceberg lettuce, tomatoes, onions, green pepper, and cucumber.",$17.69
UberEats,Uptown Kitchen,4.6,42,Burgers,$,Salad,Antipasto Salad,"Ham, salami, pepperoni, hot pepper, and cheese. Salad includes iceberg lettuce, tomatoes, onions, green pepper, and cucumber.",$16.49
UberEats,Uptown Kitchen,4.6,42,Burgers,$,Salad,Caesar Salad,"Lettuce, tomatoes, croutons, parmesan cheese, and Caesar dressing.",$15.29
UberEats,Uptown Kitchen,4.6,42,Burgers,$,Salad,Seafood Salad,"Shrimp, crab meat, and cheese. Salad includes iceberg lettuce, tomatoes, onions, green pepper, and cucumber.",$17.69
UberEats,Uptown Kitchen,4.6,42,Burgers,$,Appetizers,French Fries,,$6.49
UberEats,Uptown Kitchen,4.6,42,Burgers,$,Appetizers,Mozzarella Sticks,,$8.19
UberEats,Uptown Kitchen,4.6,42,Burgers,$,Appetizers,Onion Rings,,$8.19
UberEats,Uptown Kitchen,4.6,42,Burgers,$,Appetizers,Bread Sticks,,$8.19
UberEats,Uptown Kitchen,4.6,42,Burgers,$,Appetizers,Cheesy Breadsticks,,$10.59
UberEats,Uptown Kitchen,4.6,42,Burgers,$,Appetizers,Pizza Boats,,$8.59
UberEats,Uptown Kitchen,4.6,42,Burgers,$,Appetizers,Feta Phyllo Rolls,Pan-fried phyllo rolls stuffed with feta cheese.,$8.19
UberEats,Uptown Kitchen,4.6,42,Burgers,$,Appetizers,Steak Cut Fries,,$6.49
UberEats,Uptown Kitchen,4.6,42,Burgers,$,Appetizers,Buffalo Fries,,$6.49
UberEats,Uptown Kitchen,4.6,42,Burgers,$,Appetizers,Veggie Spring Roll,,$8.19
UberEats,Uptown Kitchen,4.6,42,Burgers,$,Appetizers,Broccoli Dyna-Bites,Served with ranch.,$8.19
UberEats,Uptown Kitchen,4.6,42,Burgers,$,Appetizers,Breaded Mushrooms,Served with marinara.,$8.19
UberEats,Uptown Kitchen,4.6,42,Burgers,$,Appetizers,Breaded Zucchini,Served with marinara.,$8.19
UberEats,Uptown Kitchen,4.6,42,Burgers,$,Appetizers,Breaded Cauliflower,Served with marinara.,$8.19
UberEats,Uptown Kitchen,4.6,42,Burgers,$,Appetizers,Chicken Tenders,Served with honey mustard.,$10.59
UberEats,Uptown Kitchen,4.6,42,Burgers,$,Appetizers,Jalapeno Poppers,Served with ranch dressing.,$8.19
UberEats,Uptown Kitchen,4.6,42,Burgers,$,Appetizers,Garlic Bread,,$1.79
UberEats,Uptown Kitchen,4.6,42,Burgers,$,Appetizers,Garlic Bread with Cheese,,$2.99
UberEats,Uptown Kitchen,4.6,42,Burgers,$,Appetizers,Crab Cake Bites,,$8.59
UberEats,Uptown Kitchen,4.6,42,Burgers,$,Appetizers,Fried Coconut Shrimp,,$8.99
UberEats,Uptown Kitchen,4.6,42,Burgers,$,Classic Pizza,Classic Pizza,,$10.59
UberEats,Uptown Kitchen,4.6,42,Burgers,$,Breakfast Pizza,Miami Breakfast Pizza,"Sausage, bacon, American cheese, scrambled egg, mozzarella, provolone, oregano, and white sauce.",$15.29
UberEats,Uptown Kitchen,4.6,42,Burgers,$,Breakfast Pizza,Hawaii Omelet Pizza,"Ham, bacon, American cheese, scrambled egg, mozzarella, provolone, fontinella cheese, oregano, and white sauce.",$15.29
UberEats,Uptown Kitchen,4.6,42,Burgers,$,Breakfast Pizza,Veggie Breakfast Pizza,"Spinach, mushroom, tomato, onion, green pepper, American cheese, scrambled egg, mozzarella, provolone, fontinella cheese, and white sauce.",$15.29
UberEats,Uptown Kitchen,4.6,42,Burgers,$,Calzones,Italian Zone,"Pepperoni, ham, and salami with red sauce and ricotta cheese also provolone and mozzarella cheese.",$18.79
UberEats,Uptown Kitchen,4.6,42,Burgers,$,Calzones,Steak Zone,"Steak and mushrooms with red sauce, and ricotta cheese also provolone and mozzarella cheese.",$18.79
UberEats,Uptown Kitchen,4.6,42,Burgers,$,Calzones,Chicken Zone,Grilled chicken with red sauce and ricotta cheese also provolone and mozzarella cheese.,$18.79
UberEats,Uptown Kitchen,4.6,42,Burgers,$,Calzones,Meatball Zone,Meatballs with red sauceand ricotta cheese also provolone and mozzarella cheese.,$18.79
UberEats,Uptown Kitchen,4.6,42,Burgers,$,Calzones,Spinach Zone,Spinach and feta cheese with white sauce and ricotta cheese also provolone and mozzarella cheese.,$18.79
UberEats,Uptown Kitchen,4.6,42,Burgers,$,Calzones,Cheese Zone,"Feta, parmesan, and cheddar cheese with red sauce and ricotta cheese also provolone and mozzarella cheese.",$18.79
UberEats,Uptown Kitchen,4.6,42,Burgers,$,Calzones,Veggie Zone,"Green peppers, onions, mushrooms, black olives, and spinach with white sauce and ricotta cheese also provolone and mozzarella cheese.",$18.79
UberEats,Uptown Kitchen,4.6,42,Burgers,$,Calzones,Seafood Zone,Shrimp and crabmeat with white sauceand ricotta cheese also provolone and mozzarella cheese.,$18.79
UberEats,Uptown Kitchen,4.6,42,Burgers,$,Stromboli,Italian Stromboli,"Pepperoni, ham, salami, provolone, and mozzarella.",$18.79
UberEats,Uptown Kitchen,4.6,42,Burgers,$,Stromboli,Chicken Stromboli,"Grilled chicken, provolone, and mozzarella.",$18.79
UberEats,Uptown Kitchen,4.6,42,Burgers,$,Stromboli,Pepperoni Stromboli,"Pepperoni, provolone, and mozzarella.",$18.79
UberEats,Uptown Kitchen,4.6,42,Burgers,$,Stromboli,Buffalo Chicken Stromboli,"Buffalo chicken, provolone, and mozzarella.",$18.79
UberEats,Uptown Kitchen,4.6,42,Burgers,$,Stromboli,Steak Stromboli,"Steak, mushrooms, provolone, and mozzarella.",$18.79
UberEats,Uptown Kitchen,4.6,42,Burgers,$,Stromboli,Spinach and Feta Stromboli,"Spinach, feta, provolone, and mozzarella.",$18.79
UberEats,Uptown Kitchen,4.6,42,Burgers,$,Gourmet Pizza,Cheese Lover’s Pizza,,$14.09
UberEats,Uptown Kitchen,4.6,42,Burgers,$,Gourmet Pizza,Supreme Pizza,,$14.09
UberEats,Uptown Kitchen,4.6,42,Burgers,$,Gourmet Pizza,Hawaiian Pizza,,$14.09
UberEats,Uptown Kitchen,4.6,42,Burgers,$,Gourmet Pizza,Chicken Parmesan Pizza,,$14.09
UberEats,Uptown Kitchen,4.6,42,Burgers,$,Gourmet Pizza,Margarita Pizza,,$14.09
